weapon_id,name,affinity,weapon_type_name,weapon_type_keys,attack_element_correct_id,str_scaling,str_grade,str_effective,dex_scaling,dex_grade,dex_effective,int_scaling,int_grade,int_effective,fai_scaling,fai_grade,fai_effective,arc_scaling,arc_grade,arc_effective,usable_stats,dead_stats
32250000,Cuckoo Greatshield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
64520000,Curseblade's Cirque,Standard,Reverse-hand Blade,ReverseHandSword,10000,0.20,E,1,0.75,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11031100,Curved Club,Blood,Hammer,HammerNormal,10013,0.58,D,1,0.19,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
11030900,Curved Club,Cold,Hammer,HammerNormal,10000,0.55,D,1,0.18,E,1,0.32,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11030400,Curved Club,Fire,Hammer,HammerNormal,10005,0.36,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11030500,Curved Club,Flame Art,Hammer,HammerNormal,10000,0.15,E,1,0.05,E,1,0.00,-,0,0.41,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11030100,Curved Club,Heavy,Hammer,HammerNormal,10000,0.68,C,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
11030200,Curved Club,Keen,Hammer,HammerNormal,10000,0.08,E,1,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11030600,Curved Club,Lightning,Hammer,HammerNormal,10000,0.08,E,1,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11030800,Curved Club,Magic,Hammer,HammerNormal,10000,0.15,E,1,0.05,E,1,0.45,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
11031200,Curved Club,Occult,Hammer,HammerNormal,10013,0.24,E,1,0.08,E,1,0.00,-,0,0.00,-,0,0.69,C,1,STR|DEX|ARC,INT|FAI
11031000,Curved Club,Poison,Hammer,HammerNormal,10013,0.58,D,1,0.19,E,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
11030300,Curved Club,Quality,Hammer,HammerNormal,10000,0.57,D,1,0.57,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
11030700,Curved Club,Sacred,Hammer,HammerNormal,10000,0.15,E,1,0.05,E,1,0.00,-,0,0.41,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
11030000,Curved Club,Standard,Hammer,HammerNormal,10000,0.62,C,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12081100,Curved Great Club,Blood,Great Hammer,HammerLarge,10013,0.46,D,1,0.33,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
12080900,Curved Great Club,Cold,Great Hammer,HammerLarge,10000,0.44,D,1,0.31,D,1,0.37,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
12080400,Curved Great Club,Fire,Great Hammer,HammerLarge,10005,0.36,D,1,0.08,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12080500,Curved Great Club,Flame Art,Great Hammer,HammerLarge,10000,0.14,E,1,0.10,E,1,0.00,-,0,0.36,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12080100,Curved Great Club,Heavy,Great Hammer,HammerLarge,10000,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
12080200,Curved Great Club,Keen,Great Hammer,HammerLarge,10000,0.12,E,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12080600,Curved Great Club,Lightning,Great Hammer,HammerLarge,10000,0.08,E,1,0.36,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12080800,Curved Great Club,Magic,Great Hammer,HammerLarge,10000,0.14,E,1,0.10,E,1,0.38,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
12081200,Curved Great Club,Occult,Great Hammer,HammerLarge,10013,0.19,E,1,0.14,E,1,0.00,-,0,0.00,-,0,0.71,C,1,STR|DEX|ARC,INT|FAI
12081000,Curved Great Club,Poison,Great Hammer,HammerLarge,10013,0.46,D,1,0.33,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
12080300,Curved Great Club,Quality,Great Hammer,HammerLarge,10000,0.54,D,1,0.54,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
12080700,Curved Great Club,Sacred,Great Hammer,HammerLarge,10000,0.14,E,1,0.10,E,1,0.00,-,0,0.36,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12080000,Curved Great Club,Standard,Great Hammer,HammerLarge,10000,0.49,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1001100,Dagger,Blood,Dagger,Dagger,10013,0.33,D,1,0.61,C,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
1000900,Dagger,Cold,Dagger,Dagger,10000,0.31,D,1,0.58,D,1,0.52,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1000400,Dagger,Fire,Dagger,Dagger,10005,0.47,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1000500,Dagger,Flame Art,Dagger,Dagger,10000,0.10,E,1,0.19,E,1,0.00,-,0,0.55,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1000100,Dagger,Heavy,Dagger,Dagger,10000,0.55,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
1000200,Dagger,Keen,Dagger,Dagger,10000,0.20,E,1,0.70,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1000600,Dagger,Lightning,Dagger,Dagger,10000,0.10,E,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1000800,Dagger,Magic,Dagger,Dagger,10000,0.10,E,1,0.19,E,1,0.56,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
1001200,Dagger,Occult,Dagger,Dagger,10013,0.14,E,1,0.26,D,1,0.00,-,0,0.00,-,0,0.85,C,1,STR|DEX|ARC,INT|FAI
1001000,Dagger,Poison,Dagger,Dagger,10013,0.33,D,1,0.61,C,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
1000300,Dagger,Quality,Dagger,Dagger,10000,0.63,C,1,0.63,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
1000700,Dagger,Sacred,Dagger,Dagger,10000,0.10,E,1,0.19,E,1,0.00,-,0,0.55,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
1000000,Dagger,Standard,Dagger,Dagger,10000,0.35,D,1,0.65,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
7520000,Dancing Blade of Ranah,Standard,Curved Sword,SaberNormal,10000,0.00,-,0,0.95,B,1,0.00,-,0,0.00,-,0,0.00,-,0,DEX,STR|INT|FAI|ARC
60511100,Dane's Blood Footwork,Blood,Hand-to-Hand,HandToHand,10013,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
60510900,Dane's Cold Footwork,Cold,Hand-to-Hand,HandToHand,10000,0.40,D,1,0.40,D,1,0.45,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
60510400,Dane's Fire Footwork,Fire,Hand-to-Hand,HandToHand,10005,0.37,D,1,0.18,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60510500,Dane's Flame Art Footwork,Flame Art,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.00,-,0,0.45,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
60510000,Dane's Footwork,Standard,Hand-to-Hand,HandToHand,10000,0.45,D,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60510100,Dane's Heavy Footwork,Heavy,Hand-to-Hand,HandToHand,10000,0.53,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
60510200,Dane's Keen Footwork,Keen,Hand-to-Hand,HandToHand,10000,0.18,E,1,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60510600,Dane's Lightning Footwork,Lightning,Hand-to-Hand,HandToHand,10000,0.18,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60510800,Dane's Magic Footwork,Magic,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.46,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
60511200,Dane's Occult Footwork,Occult,Hand-to-Hand,HandToHand,10013,0.18,E,1,0.18,E,1,0.00,-,0,0.00,-,0,0.76,C,1,STR|DEX|ARC,INT|FAI
60511000,Dane's Poison Footwork,Poison,Hand-to-Hand,HandToHand,10013,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
60510300,Dane's Quality Footwork,Quality,Hand-to-Hand,HandToHand,10000,0.61,C,1,0.61,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60510700,Dane's Sacred Footwork,Sacred,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.00,-,0,0.45,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
3090000,Dark Moon Greatsword,Standard,Greatsword,SwordLarge,10000,0.25,D,1,0.25,D,1,0.70,C,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
61540000,Deadly Poison Perfume Bottle,Standard,Perfume Bottle,PerfumeBottle,20000000,0.00,-,0,0.40,D,1,0.00,-,0,0.00,-,0,0.40,D,1,DEX|ARC,STR|INT|FAI
15500000,Death Knight's Longhaft Axe,Standard,Greataxe,AxeLarge,20010300,0.55,D,1,0.10,E,1,0.00,-,0,0.30,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
14510000,Death Knight's Twin Axes,Standard,Axe,AxeNormal,20010300,0.42,D,1,0.27,D,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
16120000,Death Ritual Spear,Standard,Spear,SpearNormal,10000,0.23,E,1,0.53,D,1,0.30,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
3200000,Death's Poker,Standard,Greatsword,SwordLarge,10000,0.35,D,1,0.50,D,1,0.20,E,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
33060000,Demi-Human Queen's Staff,Standard,Staff,Staff|Sorcery,20000,0.25,D,0,0.00,-,0,0.75,C,1,0.00,-,0,0.00,-,0,INT,STR|DEX|FAI|ARC
23500000,Devonia's Hammer,Standard,Colossal Weapon,AxhammerLarge,10000,0.70,C,1,0.20,E,1,0.00,-,0,0.35,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
12200000,Devourer's Scepter,Standard,Great Hammer,HammerLarge,10000,0.48,D,1,0.48,D,1,0.00,-,0,0.37,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
33120000,Digger's Staff,Standard,Staff,Staff|Sorcery,20000,0.25,D,0,0.00,-,0,0.76,C,1,0.00,-,0,0.00,-,0,INT,STR|DEX|FAI|ARC
8021100,Dismounter,Blood,Curved Greatsword,SaberLarge,10013,0.44,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
8020900,Dismounter,Cold,Curved Greatsword,SaberLarge,10000,0.42,D,1,0.33,D,1,0.33,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
8020400,Dismounter,Fire,Curved Greatsword,SaberLarge,10005,0.35,D,1,0.16,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8020500,Dismounter,Flame Art,Curved Greatsword,SaberLarge,10000,0.09,E,1,0.07,E,1,0.00,-,0,0.42,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
8020100,Dismounter,Heavy,Curved Greatsword,SaberLarge,10000,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
8020200,Dismounter,Keen,Curved Greatsword,SaberLarge,10000,0.16,E,1,0.46,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8020600,Dismounter,Lightning,Curved Greatsword,SaberLarge,10000,0.16,E,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8020800,Dismounter,Magic,Curved Greatsword,SaberLarge,10000,0.14,E,1,0.11,E,1,0.42,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
8021200,Dismounter,Occult,Curved Greatsword,SaberLarge,10013,0.18,E,1,0.14,E,1,0.00,-,0,0.00,-,0,0.71,C,1,STR|DEX|ARC,INT|FAI
8021000,Dismounter,Poison,Curved Greatsword,SaberLarge,10013,0.44,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
8020300,Dismounter,Quality,Curved Greatsword,SaberLarge,10000,0.57,D,1,0.57,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
8020700,Dismounter,Sacred,Curved Greatsword,SaberLarge,10000,0.09,E,1,0.07,E,1,0.00,-,0,0.42,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
8020000,Dismounter,Standard,Curved Greatsword,SaberLarge,10000,0.47,D,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32021100,Distinguished Blood Greatshield,Blood,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32020900,Distinguished Cold Greatshield,Cold,Greatshield,ShieldLarge,10000,0.45,D,1,0.00,-,0,0.17,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32020400,Distinguished Fire Greatshield,Fire,Greatshield,ShieldLarge,10005,0.27,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32020500,Distinguished Flame Art Greatshield,Flame Art,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32020000,Distinguished Greatshield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32020100,Distinguished Heavy Greatshield,Heavy,Greatshield,ShieldLarge,10000,0.42,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32020200,Distinguished Keen Greatshield,Keen,Greatshield,ShieldLarge,10000,0.10,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32020600,Distinguished Lightning Greatshield,Lightning,Greatshield,ShieldLarge,10000,0.10,E,1,0.27,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32020800,Distinguished Magic Greatshield,Magic,Greatshield,ShieldLarge,10000,0.15,E,1,0.00,-,0,0.20,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32021200,Distinguished Occult Greatshield,Occult,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.45,D,1,STR|ARC,DEX|INT|FAI
32021000,Distinguished Poison Greatshield,Poison,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32020300,Distinguished Quality Greatshield,Quality,Greatshield,ShieldLarge,10000,0.47,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32020700,Distinguished Sacred Greatshield,Sacred,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
34080000,Dragon Communion Seal,Standard,Seal,Talisman,30030,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,0.75,C,1,FAI|ARC,STR|DEX|INT
23060000,Dragon Greatclaw,Standard,Colossal Weapon,AxhammerLarge,10000,0.45,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
18140000,Dragon Halberd,Standard,Halberd,SpearAxe,10000,0.51,D,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
6040000,Dragon King's Cragblade,Standard,Heavy Thrusting Sword,RapierHeavy,10000,0.23,E,1,0.57,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32001100,Dragon Towershield,Blood,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32000900,Dragon Towershield,Cold,Greatshield,ShieldLarge,10000,0.45,D,1,0.00,-,0,0.17,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32000400,Dragon Towershield,Fire,Greatshield,ShieldLarge,10005,0.27,D,1,0.10,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32000500,Dragon Towershield,Flame Art,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32000100,Dragon Towershield,Heavy,Greatshield,ShieldLarge,10000,0.42,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
32000200,Dragon Towershield,Keen,Greatshield,ShieldLarge,10000,0.10,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32000600,Dragon Towershield,Lightning,Greatshield,ShieldLarge,10000,0.10,E,1,0.27,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32000800,Dragon Towershield,Magic,Greatshield,ShieldLarge,10000,0.15,E,1,0.00,-,0,0.20,E,1,0.00,-,0,0.00,-,0,STR|INT,DEX|FAI|ARC
32001200,Dragon Towershield,Occult,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.45,D,1,STR|ARC,DEX|INT|FAI
32001000,Dragon Towershield,Poison,Greatshield,ShieldLarge,10013,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.30,D,1,STR|ARC,DEX|INT|FAI
32000300,Dragon Towershield,Quality,Greatshield,ShieldLarge,10000,0.47,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32000700,Dragon Towershield,Sacred,Greatshield,ShieldLarge,10000,0.20,E,1,0.00,-,0,0.00,-,0,0.22,E,1,0.00,-,0,STR|FAI,DEX|INT|ARC
32000000,Dragon Towershield,Standard,Greatshield,ShieldLarge,10000,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
66510000,Dragon-Hunter's Great Katana,Standard,Great Katana,GreatKatana,10000,0.37,D,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
32040000,Dragonclaw Shield,Standard,Greatshield,ShieldLarge,10000,0.40,D,1,0.20,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
9070000,Dragonscale Blade,Standard,Katana,katana,10000,0.30,D,1,0.60,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60501100,Dryleaf Arts,Blood,Hand-to-Hand,HandToHand,10013,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
60500900,Dryleaf Arts,Cold,Hand-to-Hand,HandToHand,10000,0.40,D,1,0.40,D,1,0.45,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
60500400,Dryleaf Arts,Fire,Hand-to-Hand,HandToHand,10005,0.37,D,1,0.18,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60500500,Dryleaf Arts,Flame Art,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.00,-,0,0.45,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
60500100,Dryleaf Arts,Heavy,Hand-to-Hand,HandToHand,10000,0.53,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
60500200,Dryleaf Arts,Keen,Hand-to-Hand,HandToHand,10000,0.18,E,1,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60500600,Dryleaf Arts,Lightning,Hand-to-Hand,HandToHand,10000,0.18,E,1,0.37,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60500800,Dryleaf Arts,Magic,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.46,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
60501200,Dryleaf Arts,Occult,Hand-to-Hand,HandToHand,10013,0.18,E,1,0.18,E,1,0.00,-,0,0.00,-,0,0.76,C,1,STR|DEX|ARC,INT|FAI
60501000,Dryleaf Arts,Poison,Hand-to-Hand,HandToHand,10013,0.40,D,1,0.40,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
60500300,Dryleaf Arts,Quality,Hand-to-Hand,HandToHand,10000,0.61,C,1,0.61,C,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
60500700,Dryleaf Arts,Sacred,Hand-to-Hand,HandToHand,10000,0.13,E,1,0.13,E,1,0.00,-,0,0.45,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
60500000,Dryleaf Arts,Standard,Hand-to-Hand,HandToHand,10000,0.45,D,1,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
34500000,Dryleaf Seal,Standard,Seal,Talisman,30000,0.15,E,0,0.00,-,0,0.00,-,0,0.80,C,1,0.00,-,0,FAI,STR|DEX|INT|ARC
62501100,Dueling Shield,Blood,Thrusting Shield,ThrustingShield,10013,0.33,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
62500900,Dueling Shield,Cold,Thrusting Shield,ThrustingShield,10000,0.29,D,1,0.42,D,1,0.34,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
62500400,Dueling Shield,Fire,Thrusting Shield,ThrustingShield,10005,0.35,D,1,0.17,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
62500500,Dueling Shield,Flame Art,Thrusting Shield,ThrustingShield,10000,0.10,E,1,0.15,E,1,0.00,-,0,0.37,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
62500100,Dueling Shield,Heavy,Thrusting Shield,ThrustingShield,10000,0.48,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
62500200,Dueling Shield,Keen,Thrusting Shield,ThrustingShield,10000,0.17,E,1,0.44,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
62500600,Dueling Shield,Lightning,Thrusting Shield,ThrustingShield,10000,0.17,E,1,0.35,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
62500800,Dueling Shield,Magic,Thrusting Shield,ThrustingShield,10000,0.10,E,1,0.15,E,1,0.39,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
62501200,Dueling Shield,Occult,Thrusting Shield,ThrustingShield,10013,0.14,E,1,0.20,E,1,0.00,-,0,0.00,-,0,0.72,C,1,STR|DEX|ARC,INT|FAI
62501000,Dueling Shield,Poison,Thrusting Shield,ThrustingShield,10013,0.33,D,1,0.47,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
62500300,Dueling Shield,Quality,Thrusting Shield,ThrustingShield,10000,0.56,D,1,0.56,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
62500700,Dueling Shield,Sacred,Thrusting Shield,ThrustingShield,10000,0.10,E,1,0.15,E,1,0.00,-,0,0.37,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
62500000,Dueling Shield,Standard,Thrusting Shield,ThrustingShield,10000,0.35,D,1,0.50,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23041100,Duelist Greataxe,Blood,Colossal Weapon,AxhammerLarge,10013,0.16,E,1,0.55,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
23040900,Duelist Greataxe,Cold,Colossal Weapon,AxhammerLarge,10000,0.15,E,1,0.52,D,1,0.26,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
23040400,Duelist Greataxe,Fire,Colossal Weapon,AxhammerLarge,10005,0.30,D,1,0.15,E,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23040500,Duelist Greataxe,Flame Art,Colossal Weapon,AxhammerLarge,10000,0.05,E,1,0.17,E,1,0.00,-,0,0.27,D,1,0.00,-,0,STR|DEX|FAI,INT|ARC
23040100,Duelist Greataxe,Heavy,Colossal Weapon,AxhammerLarge,10000,0.45,D,1,0.00,-,0,0.00,-,0,0.00,-,0,0.00,-,0,STR,DEX|INT|FAI|ARC
23040200,Duelist Greataxe,Keen,Colossal Weapon,AxhammerLarge,10000,0.15,E,1,0.56,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23040600,Duelist Greataxe,Lightning,Colossal Weapon,AxhammerLarge,10000,0.15,E,1,0.30,D,1,0.00,-,0,0.00,-,0,0.00,-,0,STR|DEX,INT|FAI|ARC
23040800,Duelist Greataxe,Magic,Colossal Weapon,AxhammerLarge,10000,0.05,E,1,0.17,E,1,0.30,D,1,0.00,-,0,0.00,-,0,STR|DEX|INT,FAI|ARC
23041200,Duelist Greataxe,Occult,Colossal Weapon,AxhammerLarge,10013,0.06,E,1,0.23,E,1,0.00,-,0,0.00,-,0,0.63,C,1,STR|DEX|ARC,INT|FAI
23041000,Duelist Greataxe,Poison,Colossal Weapon,AxhammerLarge,10013,0.16,E,1,0.55,D,1,0.00,-,0,0.00,-,0,0.30,D,1,STR|DEX|ARC,INT|FAI
