sheet_row,aow_id,aow_name,raw_name,variant_weapon_type,skill_family,sequence_variant,hit_kind,hit_order,is_lacking_fp,is_damaging,atk_id,sp_effect_id0,sp_effect_id1,sp_effect_id2,sp_effect_id3,sp_effect_id4,overwrite_attack_element_correct_id,is_disable_both_hands_bonus,is_add_base_atk,is_arrow_attack,physical_attack_attribute,physical_mv,magic_mv,fire_mv,lightning_mv,holy_mv,attack_base_physical,attack_base_magic,attack_base_fire,attack_base_lightning,attack_base_holy,status_mv,weapon_buff_mv,poise_mv,stamina_cost,stamina_cost_mode
1457,204,Bloody Slash,Bloody Slash (Lacking FP),,Bloody Slash,base,direct,1,1,1,300000058,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,20.0,weapon_scaled
1458,204,Bloody Slash,[Greatsword] Bloody Slash,Greatsword,Bloody Slash,base,direct,1,0,1,300000055,-1,1764,-1,-1,-1,51120,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,weapon_scaled
1459,204,Bloody Slash,[Greatsword] Bloody Slash (Lacking FP),Greatsword,Bloody Slash,base,direct,1,1,1,300000056,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,weapon_scaled
1460,204,Bloody Slash,[Curved Greatsword] Bloody Slash,Curved Greatsword,Bloody Slash,base,direct,1,0,1,300000055,-1,1764,-1,-1,-1,51120,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,weapon_scaled
1461,204,Bloody Slash,[Curved Greatsword] Bloody Slash (Lacking FP),Curved Greatsword,Bloody Slash,base,direct,1,1,1,300000056,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,weapon_scaled
1462,204,Bloody Slash,[Great Katana] Bloody Slash,Great Katana,Bloody Slash,base,direct,1,0,1,300000055,-1,1764,-1,-1,-1,51120,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,345.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,weapon_scaled
1463,204,Bloody Slash,[Great Katana] Bloody Slash (Lacking FP),Great Katana,Bloody Slash,base,direct,1,1,1,300000056,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,130.0,130.0,130.0,130.0,130.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,weapon_scaled
1508,205,Lifesteal Fist,Lifesteal Fist - Grab,,Lifesteal Fist,Grab,direct,1,0,1,300000025,6902,-1,-1,-1,-1,52000,1,1,0,standard,73.0,73.0,73.0,73.0,73.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0,weapon_scaled
1509,205,Lifesteal Fist,Lifesteal Fist - Confirmed Grab [1],,Lifesteal Fist,Confirmed Grab [1],direct,1,0,1,300000026,6902,-1,-1,-1,-1,52000,1,1,0,standard,62.0,62.0,62.0,62.0,62.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,weapon_scaled
1510,205,Lifesteal Fist,Lifesteal Fist - Confirmed Grab [2],,Lifesteal Fist,Confirmed Grab [2],direct,2,0,1,300000026,6902,-1,-1,-1,-1,52000,1,1,0,standard,62.0,62.0,62.0,62.0,62.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,weapon_scaled
1511,205,Lifesteal Fist,Lifesteal Fist - Confirmed Grab [3],,Lifesteal Fist,Confirmed Grab [3],direct,3,0,1,300000026,6902,-1,-1,-1,-1,52000,1,1,0,standard,62.0,62.0,62.0,62.0,62.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,weapon_scaled
1512,205,Lifesteal Fist,Lifesteal Fist - Confirmed Grab [4],,Lifesteal Fist,Confirmed Grab [4],direct,4,0,1,300000027,6902,-1,-1,-1,-1,52000,1,1,0,standard,91.0,91.0,91.0,91.0,91.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,weapon_scaled
1513,205,Lifesteal Fist,Lifesteal Fist - Confirmed Grab [5],,Lifesteal Fist,Confirmed Grab [5],direct,5,0,1,300000027,6902,-1,-1,-1,-1,52000,1,1,0,standard,91.0,91.0,91.0,91.0,91.0,0.0,42.0,0.0,0.0,0.0,0.0,100.0,100.0,0.0,weapon_scaled
1514,205,Lifesteal Fist,Lifesteal Fist (Lacking FP),,Lifesteal Fist,base,direct,1,1,1,300000028,6902,-1,-1,-1,-1,-1,1,0,0,standard,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,15.0,weapon_scaled
1310,207,Eruption,Eruption [1],,Eruption,[1],direct,1,0,1,300000040,6906,-1,-1,-1,-1,-1,1,1,0,adaptive_primary,90.0,90.0,90.0,90.0,90.0,0.0,0.0,20.0,0.0,0.0,100.0,100.0,250.0,30.0,weapon_scaled
1311,207,Eruption,Eruption [2],,Eruption,[2],direct,2,0,1,300000043,6906,-1,-1,-1,-1,-1,1,1,0,adaptive_primary,105.0,105.0,105.0,105.0,105.0,0.0,0.0,25.0,0.0,0.0,100.0,100.0,120.0,20.0,weapon_scaled
1312,207,Eruption,Eruption - Bullet (Initial Lava Tick),,Eruption,Bullet (Initial Lava Tick),bullet,1,0,1,30000041,-1,-1,-1,-1,-1,51040,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1313,207,Eruption,Eruption - Bullet (Lava Ticks),,Eruption,Bullet (Lava Ticks),bullet,1,0,1,30000042,-1,-1,-1,-1,-1,51040,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1314,207,Eruption,Eruption [1] (Lacking FP),,Eruption,[1],direct,1,1,1,300000045,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75.0,30.0,weapon_scaled
1315,207,Eruption,Eruption [2] (Lacking FP),,Eruption,[2],direct,2,1,1,300000046,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,75.0,20.0,weapon_scaled
1389,208,Prayerful Strike,Prayerful Strike,,Prayerful Strike,base,direct,1,0,1,301200820,6906,1630,-1,-1,-1,-1,1,0,0,adaptive_primary,235.0,235.0,235.0,235.0,235.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,600.0,42.0,weapon_scaled
1390,208,Prayerful Strike,Prayerful Strike (Lacking FP),,Prayerful Strike,base,direct,1,1,1,301200821,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,120.0,120.0,120.0,120.0,120.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,37.0,weapon_scaled
1293,209,Gravitas,Gravitas,,Gravitas,base,direct,1,0,1,300300852,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,weapon_scaled
1294,209,Gravitas,Gravitas - Bullet (Stackable Inner),,Gravitas,Bullet (Stackable Inner),bullet,1,0,1,30300850,-1,470,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1295,209,Gravitas,Gravitas - Bullet (Stackable Middle),,Gravitas,Bullet (Stackable Middle),bullet,1,0,1,30300851,-1,470,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1296,209,Gravitas,Gravitas - Bullet (Stackable Outer),,Gravitas,Bullet (Stackable Outer),bullet,1,0,1,30300852,-1,470,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1297,209,Gravitas,Gravitas (Lacking FP),,Gravitas,base,direct,1,1,1,300300853,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_secondary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,40.0,weapon_scaled
1177,210,Storm Blade,Storm Blade #1,,Storm Blade,#1,direct,1,0,1,300000407,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,65.0,0.0,weapon_scaled
1178,210,Storm Blade,Storm Blade #2,,Storm Blade,#2,direct,2,0,1,300000408,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,66.0,66.0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66.0,0.0,weapon_scaled
1179,210,Storm Blade,Storm Blade #3,,Storm Blade,#3,direct,3,0,1,300000409,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,67.0,67.0,67.0,67.0,67.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,67.0,0.0,weapon_scaled
1180,210,Storm Blade,Storm Blade - Bullet,,Storm Blade,Bullet,bullet,1,0,1,300000410,-1,-1,-1,-1,-1,51030,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,weapon_scaled
1181,210,Storm Blade,Storm Blade #1 (Lacking FP),,Storm Blade,#1,direct,1,1,1,300000411,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,105.0,105.0,105.0,105.0,105.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,65.0,20.0,weapon_scaled
1182,210,Storm Blade,Storm Blade #2 (Lacking FP),,Storm Blade,#2,direct,2,1,1,300000412,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,106.0,106.0,106.0,106.0,106.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,66.0,20.0,weapon_scaled
1183,210,Storm Blade,Storm Blade #3 (Lacking FP),,Storm Blade,#3,direct,3,1,1,300000413,6902,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,107.0,107.0,107.0,107.0,107.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,67.0,20.0,weapon_scaled
99,212,Earthshaker,Earthshaker [1],,Earthshaker,[1],direct,1,0,1,300000320,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,25.0,weapon_scaled
100,212,Earthshaker,Earthshaker [2],,Earthshaker,[2],direct,2,0,1,300000321,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,60.0,8.0,weapon_scaled
101,212,Earthshaker,Earthshaker - Shockwave,,Earthshaker,Shockwave,direct,1,0,1,300000322,-1,-1,-1,-1,-1,51010,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
102,212,Earthshaker,Earthshaker R2,,Earthshaker,R2,direct,2,0,1,300000323,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,140.0,35.0,weapon_scaled
103,212,Earthshaker,Earthshaker (Lacking FP),,Earthshaker,base,direct,1,1,1,300000325,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,30.0,weapon_scaled
104,212,Earthshaker,Earthshaker (Lacking FP),,Earthshaker,base,direct,1,1,1,300000326,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,40.0,15.0,weapon_scaled
105,212,Earthshaker,Earthshaker - Shockwave (Lacking FP),,Earthshaker,Shockwave,direct,1,1,1,300000327,-1,-1,-1,-1,-1,51010,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
106,212,Earthshaker,Earthshaker R2 (Lacking FP),,Earthshaker,R2,direct,2,1,1,300000328,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,45.0,weapon_scaled
1403,213,Golden Land,Golden Land [1],,Golden Land,[1],direct,1,0,1,300000550,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,35.0,weapon_scaled
1404,213,Golden Land,Golden Land [2],,Golden Land,[2],direct,2,0,1,300000551,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,60.0,60.0,60.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,60.0,10.0,weapon_scaled
1405,213,Golden Land,Golden Land - Bullet (Explosion),,Golden Land,Bullet (Explosion),bullet,1,0,1,30000552,-1,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.0,0.0,0.0,0.0,0.0,weapon_scaled
1406,213,Golden Land,Golden Land - Bullet,,Golden Land,Bullet,bullet,1,0,1,30000554,6906,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,weapon_scaled
1407,213,Golden Land,Golden Land R2,,Golden Land,R2,direct,2,0,1,300000553,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,35.0,weapon_scaled
1408,213,Golden Land,Golden Land [1] (Lacking FP),,Golden Land,[1],direct,1,1,1,300000555,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,45.0,weapon_scaled
1409,213,Golden Land,Golden Land [2] (Lacking FP),,Golden Land,[2],direct,2,1,1,300000556,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,40.0,40.0,40.0,40.0,40.0,0.0,0.0,0.0,0.0,0.0,50.0,100.0,40.0,15.0,weapon_scaled
1410,213,Golden Land,Golden Land R2 (Lacking FP),,Golden Land,R2,direct,2,1,1,300000558,6906,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,45.0,weapon_scaled
1305,214,Flaming Strike,Flaming Strike - Bullet,,Flaming Strike,Bullet,bullet,1,0,1,300200821,-1,-1,-1,-1,-1,51040,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.0,0.0,0.0,0.0,0.0,0.0,10.0,weapon_scaled
1306,214,Flaming Strike,Flaming Strike R2,,Flaming Strike,R2,direct,2,0,1,300200825,6906,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,178.0,178.0,178.0,178.0,178.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,300.0,12.0,weapon_scaled
1307,214,Flaming Strike,Flaming Strike (Lacking FP),,Flaming Strike,base,direct,1,1,1,300200826,-1,-1,-1,-1,-1,51040,1,1,0,strike,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,weapon_scaled
1308,214,Flaming Strike,Flaming Strike R2 (Lacking FP),,Flaming Strike,R2,direct,2,1,1,300200827,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,12.0,weapon_scaled
1372,216,Thunderbolt,Thunderbolt - Bullet,,Thunderbolt,Bullet,bullet,1,0,1,301600840,-1,-1,-1,-1,-1,51060,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,10.0,weapon_scaled
1373,216,Thunderbolt,Thunderbolt - Bullet (Water AoE),,Thunderbolt,Bullet (Water AoE),bullet,1,0,1,301600849,-1,-1,-1,-1,-1,51060,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1374,216,Thunderbolt,Thunderbolt (Lacking FP),,Thunderbolt,base,direct,1,1,1,301600845,6903,-1,-1,1665,1667,-1,1,0,0,adaptive_secondary,70.0,70.0,70.0,70.0,70.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,70.0,10.0,weapon_scaled
1375,217,Lightning Slash,Lightning Slash - Stomp Lightning,,Lightning Slash,Stomp Lightning,direct,1,0,1,300000373,-1,-1,-1,-1,-1,-1,1,1,0,adaptive_primary,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,10.0,weapon_scaled
1376,217,Lightning Slash,Lightning Slash,,Lightning Slash,base,direct,1,0,1,300000370,6904,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,170.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,15.0,weapon_scaled
1377,217,Lightning Slash,Lightning Slash - Bullet,,Lightning Slash,Bullet,bullet,1,0,1,300000371,-1,-1,-1,-1,-1,51060,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1378,217,Lightning Slash,Lightning Slash - Bullet (Water AoE),,Lightning Slash,Bullet (Water AoE),bullet,1,0,1,301600849,-1,-1,-1,-1,-1,51060,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1379,217,Lightning Slash,Lightning Slash (Lacking FP),,Lightning Slash,base,direct,1,1,1,300000372,6904,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,110.0,110.0,110.0,110.0,110.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,110.0,25.0,weapon_scaled
1231,218,Carian Grandeur,Carian Grandeur,,Carian Grandeur,base,direct,1,0,1,300200870,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,weapon_scaled
1232,218,Carian Grandeur,Carian Grandeur Charged 1,,Carian Grandeur,Charged 1,charged,1,0,1,300200871,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,315.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,weapon_scaled
1233,218,Carian Grandeur,Carian Grandeur Charged 2,,Carian Grandeur,Charged 2,charged,1,0,1,300200872,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,weapon_scaled
1234,218,Carian Grandeur,Carian Grandeur (Lacking FP),,Carian Grandeur,base,direct,1,1,1,300200875,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
1235,218,Carian Grandeur,Carian Grandeur Charged 1 (Lacking FP),,Carian Grandeur,Charged 1,charged,1,1,1,300200876,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,155.0,155.0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,40.0,weapon_scaled
1236,218,Carian Grandeur,Carian Grandeur Charged 2 (Lacking FP),,Carian Grandeur,Charged 2,charged,1,1,1,300200877,6906,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,170.0,170.0,170.0,170.0,170.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,60.0,weapon_scaled
1227,219,Carian Greatsword,Carian Greatsword,,Carian Greatsword,base,direct,1,0,1,300200910,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,220.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,weapon_scaled
1228,219,Carian Greatsword,Carian Greatsword Charged,,Carian Greatsword,Charged,charged,1,0,1,300200911,-1,-1,-1,-1,-1,51080,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,340.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,weapon_scaled
1229,219,Carian Greatsword,Carian Greatsword (Lacking FP),,Carian Greatsword,base,direct,1,1,1,300200912,6904,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,140.0,140.0,140.0,140.0,140.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,200.0,30.0,weapon_scaled
1230,219,Carian Greatsword,Carian Greatsword Charged (Lacking FP),,Carian Greatsword,Charged,charged,1,1,1,300200913,6906,-1,-1,1665,1667,-1,1,0,0,adaptive_primary,160.0,160.0,160.0,160.0,160.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,300.0,50.0,weapon_scaled
1211,220,Vacuum Slice,Vacuum Slice,,Vacuum Slice,base,direct,1,0,1,300000417,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,75.0,75.0,75.0,75.0,75.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,0.0,weapon_scaled
1212,220,Vacuum Slice,Vacuum Slice - Bullet,,Vacuum Slice,Bullet,bullet,1,0,1,300000415,-1,-1,-1,-1,-1,51030,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,weapon_scaled
1213,220,Vacuum Slice,Vacuum Slice (Lacking FP),,Vacuum Slice,base,direct,1,1,1,300000416,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,115.0,115.0,115.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,150.0,25.0,weapon_scaled
1326,221,Black Flame Tornado,Black Flame Tornado - Loop Bullet,,Black Flame Tornado,Loop Bullet,bullet,1,0,1,300000300,-1,-1,-1,-1,-1,51050,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,weapon_scaled
1327,221,Black Flame Tornado,Black Flame Tornado - Final Hit Bullet,,Black Flame Tornado,Final Hit Bullet,bullet,1,0,1,300000301,-1,-1,-1,-1,-1,51050,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,170.0,0.0,0.0,0.0,0.0,0.0,25.0,weapon_scaled
1328,221,Black Flame Tornado,Black Flame Tornado - Loop (Lacking FP),,Black Flame Tornado,Loop,loop,1,1,1,300000305,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,50.0,50.0,50.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,50.0,5.0,weapon_scaled
1329,221,Black Flame Tornado,Black Flame Tornado - Final Hit (Lacking FP),,Black Flame Tornado,Final Hit,direct,1,1,1,300000306,6904,-1,-1,1665,1667,-1,1,0,0,pierce,100.0,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,30.0,weapon_scaled
1391,222,Sacred Ring of Light,Sacred Ring of Light #1,,Sacred Ring of Light,#1,direct,1,0,1,300000570,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
1392,222,Sacred Ring of Light,Sacred Ring of Light #1 - Bullet,,Sacred Ring of Light,#1 - Bullet,bullet,1,0,1,300000571,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,10.0,weapon_scaled
1393,222,Sacred Ring of Light,Sacred Ring of Light #1 - Bullet (Far),,Sacred Ring of Light,#1 - Bullet (Far),bullet,1,0,1,300000572,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,weapon_scaled
1394,222,Sacred Ring of Light,Sacred Ring of Light #2,,Sacred Ring of Light,#2,direct,2,0,1,300000575,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
1395,222,Sacred Ring of Light,Sacred Ring of Light #2 - Bullet,,Sacred Ring of Light,#2 - Bullet,bullet,2,0,1,300000576,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,10.0,weapon_scaled
1396,222,Sacred Ring of Light,Sacred Ring of Light #2 - Bullet (Far),,Sacred Ring of Light,#2 - Bullet (Far),bullet,2,0,1,300000577,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,weapon_scaled
1397,222,Sacred Ring of Light,Sacred Ring of Light #3,,Sacred Ring of Light,#3,direct,3,0,1,300000580,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,65.0,65.0,65.0,65.0,65.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,100.0,0.0,weapon_scaled
1398,222,Sacred Ring of Light,Sacred Ring of Light #3 - Bullet,,Sacred Ring of Light,#3 - Bullet,bullet,3,0,1,300000581,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,10.0,weapon_scaled
1399,222,Sacred Ring of Light,Sacred Ring of Light #3 - Bullet (Far),,Sacred Ring of Light,#3 - Bullet (Far),bullet,3,0,1,300000582,6903,-1,-1,-1,-1,51070,1,1,0,standard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,weapon_scaled
1400,222,Sacred Ring of Light,Sacred Ring of Light #1 (Lacking FP),,Sacred Ring of Light,#1,direct,1,1,1,300000573,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,10.0,weapon_scaled
1401,222,Sacred Ring of Light,Sacred Ring of Light #2 (Lacking FP),,Sacred Ring of Light,#2,direct,2,1,1,300000578,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,10.0,weapon_scaled
1402,222,Sacred Ring of Light,Sacred Ring of Light #3 (Lacking FP),,Sacred Ring of Light,#3,direct,3,1,1,300000583,6903,-1,-1,-1,-1,-1,1,0,0,adaptive_primary,80.0,80.0,80.0,80.0,80.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,80.0,10.0,weapon_scaled
