weapon_id,name,affinity,effect_ids,bleed,frost,poison,sleep,madness,death
11050900,Morning Star,Cold,6400|107500,45,66,0,0,0,0
11050400,Morning Star,Fire,6401,50,0,0,0,0,0
11050500,Morning Star,Flame Art,6401,50,0,0,0,0,0
11050100,Morning Star,Heavy,6401,50,0,0,0,0,0
11050200,Morning Star,Keen,6401,50,0,0,0,0,0
11050600,Morning Star,Lightning,6401,50,0,0,0,0,0
11050800,Morning Star,Magic,6401,50,0,0,0,0,0
11051200,Morning Star,Occult,6400,45,0,0,0,0,0
11051000,Morning Star,Poison,6400|106000,45,0,66,0,0,0
11050300,Morning Star,Quality,6401,50,0,0,0,0,0
11050700,Morning Star,Sacred,6401,50,0,0,0,0,0
11050000,Morning Star,Standard,6401,50,0,0,0,0,0
9011100,Nagakiba,Blood,105050,57,0,0,0,0,0
9010900,Nagakiba,Cold,6406|107500,38,66,0,0,0,0
9010400,Nagakiba,Fire,6400,45,0,0,0,0,0
9010500,Nagakiba,Flame Art,6400,45,0,0,0,0,0
9010100,Nagakiba,Heavy,6400,45,0,0,0,0,0
9010200,Nagakiba,Keen,6400,45,0,0,0,0,0
9010600,Nagakiba,Lightning,6400,45,0,0,0,0,0
9010800,Nagakiba,Magic,6400,45,0,0,0,0,0
9011200,Nagakiba,Occult,6406,38,0,0,0,0,0
9011000,Nagakiba,Poison,6406|106000,38,0,66,0,0,0
9010300,Nagakiba,Quality,6400,45,0,0,0,0,0
9010700,Nagakiba,Sacred,6400,45,0,0,0,0,0
9010000,Nagakiba,Standard,6400,45,0,0,0,0,0
24500000,Nanaya's Torch,Standard,6752|415,0,0,0,0,65,0
13001100,Nightrider Flail,Blood,105050,57,0,0,0,0,0
13000900,Nightrider Flail,Cold,6400|107500,45,66,0,0,0,0
13000400,Nightrider Flail,Fire,6401,50,0,0,0,0,0
13000500,Nightrider Flail,Flame Art,6401,50,0,0,0,0,0
13000100,Nightrider Flail,Heavy,6401,50,0,0,0,0,0
13000200,Nightrider Flail,Keen,6401,50,0,0,0,0,0
13000600,Nightrider Flail,Lightning,6401,50,0,0,0,0,0
13000800,Nightrider Flail,Magic,6401,50,0,0,0,0,0
13001200,Nightrider Flail,Occult,6400,45,0,0,0,0,0
13001000,Nightrider Flail,Poison,6400|106000,45,0,66,0,0,0
13000300,Nightrider Flail,Quality,6401,50,0,0,0,0,0
13000700,Nightrider Flail,Sacred,6401,50,0,0,0,0,0
13000000,Nightrider Flail,Standard,6401,50,0,0,0,0,0
18051100,Nightrider Glaive,Blood,105100|5180500,69,0,0,0,0,0
18050900,Nightrider Glaive,Cold,107600|5180500,0,80,0,0,0,0
18050400,Nightrider Glaive,Fire,5180500,0,0,0,0,0,0
18050500,Nightrider Glaive,Flame Art,5180500,0,0,0,0,0,0
18050100,Nightrider Glaive,Heavy,5180500,0,0,0,0,0,0
18050200,Nightrider Glaive,Keen,5180500,0,0,0,0,0,0
18050600,Nightrider Glaive,Lightning,5180500,0,0,0,0,0,0
18050800,Nightrider Glaive,Magic,5180500,0,0,0,0,0,0
18051200,Nightrider Glaive,Occult,5180500,0,0,0,0,0,0
18051000,Nightrider Glaive,Poison,106100|5180500,0,0,80,0,0,0
18050300,Nightrider Glaive,Quality,5180500,0,0,0,0,0,0
18050700,Nightrider Glaive,Sacred,5180500,0,0,0,0,0,0
18050000,Nightrider Glaive,Standard,5180500,0,0,0,0,0,0
5061100,Noble's Blood Estoc,Blood,105000,57,0,0,0,0,0
2231100,Noble's Blood Slender Sword,Blood,105000,57,0,0,0,0,0
5060900,Noble's Cold Estoc,Cold,107500,0,66,0,0,0,0
2230900,Noble's Cold Slender Sword,Cold,107500,0,66,0,0,0,0
5060000,Noble's Estoc,Standard,,0,0,0,0,0,0
5060400,Noble's Fire Estoc,Fire,,0,0,0,0,0,0
2230400,Noble's Fire Slender Sword,Fire,,0,0,0,0,0,0
5060500,Noble's Flame Art Estoc,Flame Art,,0,0,0,0,0,0
2230500,Noble's Flame Art Slender Sword,Flame Art,,0,0,0,0,0,0
5060100,Noble's Heavy Estoc,Heavy,,0,0,0,0,0,0
2230100,Noble's Heavy Slender Sword,Heavy,,0,0,0,0,0,0
5060200,Noble's Keen Estoc,Keen,,0,0,0,0,0,0
2230200,Noble's Keen Slender Sword,Keen,,0,0,0,0,0,0
5060600,Noble's Lightning Estoc,Lightning,,0,0,0,0,0,0
2230600,Noble's Lightning Slender Sword,Lightning,,0,0,0,0,0,0
5060800,Noble's Magic Estoc,Magic,,0,0,0,0,0,0
2230800,Noble's Magic Slender Sword,Magic,,0,0,0,0,0,0
5061200,Noble's Occult Estoc,Occult,,0,0,0,0,0,0
2231200,Noble's Occult Slender Sword,Occult,,0,0,0,0,0,0
5061000,Noble's Poison Estoc,Poison,106000,0,0,66,0,0,0
2231000,Noble's Poison Slender Sword,Poison,106000,0,0,66,0,0,0
5060300,Noble's Quality Estoc,Quality,,0,0,0,0,0,0
2230300,Noble's Quality Slender Sword,Quality,,0,0,0,0,0,0
5060700,Noble's Sacred Estoc,Sacred,,0,0,0,0,0,0
2230700,Noble's Sacred Slender Sword,Sacred,,0,0,0,0,0,0
2230000,Noble's Slender Sword,Standard,,0,0,0,0,0,0
11120000,Nox Flowing Hammer,Standard,,0,0,0,0,0,0
2080000,Nox Flowing Sword,Standard,,0,0,0,0,0,0
19500000,Obsidian Lamina,Standard,6402,55,0,0,0,0,0
8061100,Omen Cleaver,Blood,105100,69,0,0,0,0,0
8060900,Omen Cleaver,Cold,107600,0,80,0,0,0,0
8060400,Omen Cleaver,Fire,,0,0,0,0,0,0
8060500,Omen Cleaver,Flame Art,,0,0,0,0,0,0
8060100,Omen Cleaver,Heavy,,0,0,0,0,0,0
8060200,Omen Cleaver,Keen,,0,0,0,0,0,0
8060600,Omen Cleaver,Lightning,,0,0,0,0,0,0
8060800,Omen Cleaver,Magic,,0,0,0,0,0,0
8061200,Omen Cleaver,Occult,,0,0,0,0,0,0
8061000,Omen Cleaver,Poison,106100,0,0,80,0,0,0
8060300,Omen Cleaver,Quality,,0,0,0,0,0,0
8060700,Omen Cleaver,Sacred,,0,0,0,0,0,0
8060000,Omen Cleaver,Standard,,0,0,0,0,0,0
32150000,One-Eyed Shield,Standard,,0,0,0,0,0,0
8010000,Onyx Lord's Greatsword,Standard,,0,0,0,0,0,0
3060000,Ordovis's Greatsword,Standard,,0,0,0,0,0,0
2060000,Ornamental Straight Sword,Standard,,0,0,0,0,0,0
1021100,Parrying Dagger,Blood,105000,57,0,0,0,0,0
1020900,Parrying Dagger,Cold,107500,0,66,0,0,0,0
1020400,Parrying Dagger,Fire,,0,0,0,0,0,0
1020500,Parrying Dagger,Flame Art,,0,0,0,0,0,0
1020100,Parrying Dagger,Heavy,,0,0,0,0,0,0
1020200,Parrying Dagger,Keen,,0,0,0,0,0,0
1020600,Parrying Dagger,Lightning,,0,0,0,0,0,0
1020800,Parrying Dagger,Magic,,0,0,0,0,0,0
1021200,Parrying Dagger,Occult,,0,0,0,0,0,0
1021000,Parrying Dagger,Poison,106000,0,0,66,0,0,0
1020300,Parrying Dagger,Quality,,0,0,0,0,0,0
1020700,Parrying Dagger,Sacred,,0,0,0,0,0,0
1020000,Parrying Dagger,Standard,,0,0,0,0,0,0
16051100,Partisan,Blood,105000,57,0,0,0,0,0
16050900,Partisan,Cold,107500,0,66,0,0,0,0
16050400,Partisan,Fire,,0,0,0,0,0,0
16050500,Partisan,Flame Art,,0,0,0,0,0,0
16050100,Partisan,Heavy,,0,0,0,0,0,0
16050200,Partisan,Keen,,0,0,0,0,0,0
16050600,Partisan,Lightning,,0,0,0,0,0,0
16050800,Partisan,Magic,,0,0,0,0,0,0
16051200,Partisan,Occult,,0,0,0,0,0,0
16051000,Partisan,Poison,106000,0,0,66,0,0,0
16050300,Partisan,Quality,,0,0,0,0,0,0
16050700,Partisan,Sacred,,0,0,0,0,0,0
16050000,Partisan,Standard,,0,0,0,0,0,0
21511100,Pata,Blood,105000,57,0,0,0,0,0
21510900,Pata,Cold,107500,0,66,0,0,0,0
21510400,Pata,Fire,,0,0,0,0,0,0
21510500,Pata,Flame Art,,0,0,0,0,0,0
21510100,Pata,Heavy,,0,0,0,0,0,0
21510200,Pata,Keen,,0,0,0,0,0,0
21510600,Pata,Lightning,,0,0,0,0,0,0
21510800,Pata,Magic,,0,0,0,0,0,0
21511200,Pata,Occult,,0,0,0,0,0,0
21511000,Pata,Poison,106000,0,0,66,0,0,0
21510300,Pata,Quality,,0,0,0,0,0,0
21510700,Pata,Sacred,,0,0,0,0,0,0
21510000,Pata,Standard,,0,0,0,0,0,0
30011100,Perfumer's Blood Shield,Blood,105000|5300100,57,0,0,0,0,0
30010900,Perfumer's Cold Shield,Cold,107500|5300100,0,66,0,0,0,0
30010400,Perfumer's Fire Shield,Fire,5300100,0,0,0,0,0,0
30010500,Perfumer's Flame Art Shield,Flame Art,5300100,0,0,0,0,0,0
30010100,Perfumer's Heavy Shield,Heavy,5300100,0,0,0,0,0,0
30010200,Perfumer's Keen Shield,Keen,5300100,0,0,0,0,0,0
30010600,Perfumer's Lightning Shield,Lightning,5300100,0,0,0,0,0,0
30010800,Perfumer's Magic Shield,Magic,5300100,0,0,0,0,0,0
30011200,Perfumer's Occult Shield,Occult,5300100,0,0,0,0,0,0
30011000,Perfumer's Poison Shield,Poison,106000|5300100,0,0,66,0,0,0
30010300,Perfumer's Quality Shield,Quality,5300100,0,0,0,0,0,0
30010700,Perfumer's Sacred Shield,Sacred,5300100,0,0,0,0,0,0
30010000,Perfumer's Shield,Standard,5300100,0,0,0,0,0,0
18011100,Pest's Blood Glaive,Blood,105100|5180100,69,0,0,0,0,0
18010900,Pest's Cold Glaive,Cold,107600|5180100,0,80,0,0,0,0
18010400,Pest's Fire Glaive,Fire,5180100,0,0,0,0,0,0
18010500,Pest's Flame Art Glaive,Flame Art,5180100,0,0,0,0,0,0
18010000,Pest's Glaive,Standard,5180100,0,0,0,0,0,0
18010100,Pest's Heavy Glaive,Heavy,5180100,0,0,0,0,0,0
18010200,Pest's Keen Glaive,Keen,5180100,0,0,0,0,0,0
18010600,Pest's Lightning Glaive,Lightning,5180100,0,0,0,0,0,0
18010800,Pest's Magic Glaive,Magic,5180100,0,0,0,0,0,0
18011200,Pest's Occult Glaive,Occult,5180100,0,0,0,0,0,0
18011000,Pest's Poison Glaive,Poison,106100|5180100,0,0,80,0,0,0
18010300,Pest's Quality Glaive,Quality,5180100,0,0,0,0,0,0
18010700,Pest's Sacred Glaive,Sacred,5180100,0,0,0,0,0,0
12141100,Pickaxe,Blood,105100,69,0,0,0,0,0
12140900,Pickaxe,Cold,107600,0,80,0,0,0,0
12140400,Pickaxe,Fire,,0,0,0,0,0,0
12140500,Pickaxe,Flame Art,,0,0,0,0,0,0
12140100,Pickaxe,Heavy,,0,0,0,0,0,0
12140200,Pickaxe,Keen,,0,0,0,0,0,0
12140600,Pickaxe,Lightning,,0,0,0,0,0,0
12140800,Pickaxe,Magic,,0,0,0,0,0,0
12141200,Pickaxe,Occult,,0,0,0,0,0,0
12141000,Pickaxe,Poison,106100,0,0,80,0,0,0
12140300,Pickaxe,Quality,,0,0,0,0,0,0
12140700,Pickaxe,Sacred,,0,0,0,0,0,0
12140000,Pickaxe,Standard,,0,0,0,0,0,0
16071100,Pike,Blood,105000,57,0,0,0,0,0
16070900,Pike,Cold,107500,0,66,0,0,0,0
16070400,Pike,Fire,,0,0,0,0,0,0
16070500,Pike,Flame Art,,0,0,0,0,0,0
16070100,Pike,Heavy,,0,0,0,0,0,0
16070200,Pike,Keen,,0,0,0,0,0,0
16070600,Pike,Lightning,,0,0,0,0,0,0
16070800,Pike,Magic,,0,0,0,0,0,0
16071200,Pike,Occult,,0,0,0,0,0,0
16071000,Pike,Poison,106000,0,0,66,0,0,0
16070300,Pike,Quality,,0,0,0,0,0,0
16070700,Pike,Sacred,,0,0,0,0,0,0
16070000,Pike,Standard,,0,0,0,0,0,0
30041100,Pillory Shield,Blood,105000|5300400,57,0,0,0,0,0
30040900,Pillory Shield,Cold,107500|5300400,0,66,0,0,0,0
30040400,Pillory Shield,Fire,5300400,0,0,0,0,0,0
30040500,Pillory Shield,Flame Art,5300400,0,0,0,0,0,0
30040100,Pillory Shield,Heavy,5300400,0,0,0,0,0,0
30040200,Pillory Shield,Keen,5300400,0,0,0,0,0,0
30040600,Pillory Shield,Lightning,5300400,0,0,0,0,0,0
30040800,Pillory Shield,Magic,5300400,0,0,0,0,0,0
30041200,Pillory Shield,Occult,5300400,0,0,0,0,0,0
30041000,Pillory Shield,Poison,106000|5300400,0,0,66,0,0,0
30040300,Pillory Shield,Quality,5300400,0,0,0,0,0,0
30040700,Pillory Shield,Sacred,5300400,0,0,0,0,0,0
30040000,Pillory Shield,Standard,5300400,0,0,0,0,0,0
21520000,Poisoned Hand,Standard,6510|20001900|5215200,0,0,60,0,0,0
18510000,Poleblade of the Bud,Standard,6601,0,0,55,0,0,0
23001100,Prelate's Blood Inferno Crozier,Blood,105200,83,0,0,0,0,0
23000900,Prelate's Cold Inferno Crozier,Cold,107700,0,96,0,0,0,0
23000400,Prelate's Fire Inferno Crozier,Fire,,0,0,0,0,0,0
23000500,Prelate's Flame Art Inferno Crozier,Flame Art,,0,0,0,0,0,0
23000100,Prelate's Heavy Inferno Crozier,Heavy,,0,0,0,0,0,0
23000000,Prelate's Inferno Crozier,Standard,,0,0,0,0,0,0
23000200,Prelate's Keen Inferno Crozier,Keen,,0,0,0,0,0,0
23000600,Prelate's Lightning Inferno Crozier,Lightning,,0,0,0,0,0,0
23000800,Prelate's Magic Inferno Crozier,Magic,,0,0,0,0,0,0
23001200,Prelate's Occult Inferno Crozier,Occult,,0,0,0,0,0,0
23001000,Prelate's Poison Inferno Crozier,Poison,106200,0,0,96,0,0,0
23000300,Prelate's Quality Inferno Crozier,Quality,,0,0,0,0,0,0
23000700,Prelate's Sacred Inferno Crozier,Sacred,,0,0,0,0,0,0
33180000,Prince of Death's Staff,Standard,1919,0,0,0,0,0,0
41060000,Pulley Bow,Standard,1940,0,0,0,0,0,0
43050000,Pulley Crossbow,Standard,,0,0,0,0,0,0
8500000,Putrescence Cleaver,Standard,6700,0,55,0,0,0,0
6501100,Queelign's Blood Greatsword,Blood,105100,69,0,0,0,0,0
6500900,Queelign's Cold Greatsword,Cold,107600,0,80,0,0,0,0
6500400,Queelign's Fire Greatsword,Fire,,0,0,0,0,0,0
6500500,Queelign's Flame Art Greatsword,Flame Art,,0,0,0,0,0,0
6500000,Queelign's Greatsword,Standard,,0,0,0,0,0,0
6500100,Queelign's Heavy Greatsword,Heavy,,0,0,0,0,0,0
6500200,Queelign's Keen Greatsword,Keen,,0,0,0,0,0,0
6500600,Queelign's Lightning Greatsword,Lightning,,0,0,0,0,0,0
6500800,Queelign's Magic Greatsword,Magic,,0,0,0,0,0,0
6501200,Queelign's Occult Greatsword,Occult,,0,0,0,0,0,0
6501000,Queelign's Poison Greatsword,Poison,106100,0,0,80,0,0,0
6500300,Queelign's Quality Greatsword,Quality,,0,0,0,0,0,0
6500700,Queelign's Sacred Greatsword,Sacred,,0,0,0,0,0,0
44500000,Rabbath's Cannon,Standard,,0,0,0,0,0,0
66520000,Rakshasa's Great Katana,Standard,6402|5665201,55,0,0,0,0,0
5021100,Rapier,Blood,105000,57,0,0,0,0,0
5020900,Rapier,Cold,107500,0,66,0,0,0,0
5020400,Rapier,Fire,,0,0,0,0,0,0
5020500,Rapier,Flame Art,,0,0,0,0,0,0
5020100,Rapier,Heavy,,0,0,0,0,0,0
5020200,Rapier,Keen,,0,0,0,0,0,0
5020600,Rapier,Lightning,,0,0,0,0,0,0
5020800,Rapier,Magic,,0,0,0,0,0,0
5021200,Rapier,Occult,,0,0,0,0,0,0
5021000,Rapier,Poison,106000,0,0,66,0,0,0
5020300,Rapier,Quality,,0,0,0,0,0,0
5020700,Rapier,Sacred,,0,0,0,0,0,0
5020000,Rapier,Standard,,0,0,0,0,0,0
22031100,Raptor Talons,Blood,105050|5220300,57,0,0,0,0,0
22030900,Raptor Talons,Cold,6400|107500|5220300,45,66,0,0,0,0
22030400,Raptor Talons,Fire,6403|5220300,60,0,0,0,0,0
22030500,Raptor Talons,Flame Art,6403|5220300,60,0,0,0,0,0
22030100,Raptor Talons,Heavy,6403|5220300,60,0,0,0,0,0
22030200,Raptor Talons,Keen,6403|5220300,60,0,0,0,0,0
22030600,Raptor Talons,Lightning,6403|5220300,60,0,0,0,0,0
22030800,Raptor Talons,Magic,6403|5220300,60,0,0,0,0,0
22031200,Raptor Talons,Occult,6400|5220300,45,0,0,0,0,0
22031000,Raptor Talons,Poison,6400|106000|5220300,45,0,66,0,0,0
22030300,Raptor Talons,Quality,6403|5220300,60,0,0,0,0,0
22030700,Raptor Talons,Sacred,6403|5220300,60,0,0,0,0,0
22030000,Raptor Talons,Standard,6403|5220300,60,0,0,0,0,0
68510000,Red Bear's Claw,Standard,6400|20001900,45,0,0,0,0,0
40020000,Red Branch Shortbow,Standard,1940,0,0,0,0,0,0
31291100,Red Crest Heater Shield,Blood,105000,57,0,0,0,0,0
31290900,Red Crest Heater Shield,Cold,107500,0,66,0,0,0,0
31290400,Red Crest Heater Shield,Fire,,0,0,0,0,0,0
31290500,Red Crest Heater Shield,Flame Art,,0,0,0,0,0,0
31290100,Red Crest Heater Shield,Heavy,,0,0,0,0,0,0
31290200,Red Crest Heater Shield,Keen,,0,0,0,0,0,0
31290600,Red Crest Heater Shield,Lightning,,0,0,0,0,0,0
31290800,Red Crest Heater Shield,Magic,,0,0,0,0,0,0
31291200,Red Crest Heater Shield,Occult,,0,0,0,0,0,0
31291000,Red Crest Heater Shield,Poison,106000,0,0,66,0,0,0
31290300,Red Crest Heater Shield,Quality,,0,0,0,0,0,0
31290700,Red Crest Heater Shield,Sacred,,0,0,0,0,0,0
31290000,Red Crest Heater Shield,Standard,,0,0,0,0,0,0
30070900,Red Thorn Roundshield,Cold,107500,0,66,0,0,0,0
30070400,Red Thorn Roundshield,Fire,,0,0,0,0,0,0
30070500,Red Thorn Roundshield,Flame Art,,0,0,0,0,0,0
30070100,Red Thorn Roundshield,Heavy,,0,0,0,0,0,0
30070200,Red Thorn Roundshield,Keen,,0,0,0,0,0,0
30070600,Red Thorn Roundshield,Lightning,,0,0,0,0,0,0
30070800,Red Thorn Roundshield,Magic,,0,0,0,0,0,0
30071200,Red Thorn Roundshield,Occult,,0,0,0,0,0,0
30071000,Red Thorn Roundshield,Poison,106000,0,0,66,0,0,0
30070300,Red Thorn Roundshield,Quality,,0,0,0,0,0,0
30070700,Red Thorn Roundshield,Sacred,,0,0,0,0,0,0
30070000,Red Thorn Roundshield,Standard,,0,0,0,0,0,0
32231100,Redmane Greatshield,Blood,105200,83,0,0,0,0,0
32230900,Redmane Greatshield,Cold,107700,0,96,0,0,0,0
32230400,Redmane Greatshield,Fire,,0,0,0,0,0,0
32230500,Redmane Greatshield,Flame Art,,0,0,0,0,0,0
32230100,Redmane Greatshield,Heavy,,0,0,0,0,0,0
32230200,Redmane Greatshield,Keen,,0,0,0,0,0,0
32230600,Redmane Greatshield,Lightning,,0,0,0,0,0,0
32230800,Redmane Greatshield,Magic,,0,0,0,0,0,0
32231200,Redmane Greatshield,Occult,,0,0,0,0,0,0
32231000,Redmane Greatshield,Poison,106200,0,0,96,0,0,0
32230300,Redmane Greatshield,Quality,,0,0,0,0,0,0
32230700,Redmane Greatshield,Sacred,,0,0,0,0,0,0
32230000,Redmane Greatshield,Standard,,0,0,0,0,0,0
1040000,Reduvia,Standard,6410,50,0,0,0,0,0
2220000,Regalia of Eochaid,Standard,,0,0,0,0,0,0
67520000,Rellana's Twin Blades,Standard,,0,0,0,0,0,0
43500000,Repeating Crossbow,Standard,,0,0,0,0,0,0
30030900,Rickety Shield,Cold,107500,0,66,0,0,0,0
30030400,Rickety Shield,Fire,,0,0,0,0,0,0
30030500,Rickety Shield,Flame Art,,0,0,0,0,0,0
30030100,Rickety Shield,Heavy,,0,0,0,0,0,0
30030200,Rickety Shield,Keen,,0,0,0,0,0,0
30030600,Rickety Shield,Lightning,,0,0,0,0,0,0
30030800,Rickety Shield,Magic,,0,0,0,0,0,0
30031200,Rickety Shield,Occult,,0,0,0,0,0,0
30031000,Rickety Shield,Poison,106000,0,0,66,0,0,0
30030300,Rickety Shield,Quality,,0,0,0,0,0,0
30030700,Rickety Shield,Sacred,,0,0,0,0,0,0
30030000,Rickety Shield,Standard,,0,0,0,0,0,0
30111100,Rift Shield,Blood,105000|5301100,57,0,0,0,0,0
30110900,Rift Shield,Cold,107500|5301100,0,66,0,0,0,0
30110400,Rift Shield,Fire,5301100,0,0,0,0,0,0
30110500,Rift Shield,Flame Art,5301100,0,0,0,0,0,0
30110100,Rift Shield,Heavy,5301100,0,0,0,0,0,0
30110200,Rift Shield,Keen,5301100,0,0,0,0,0,0
30110600,Rift Shield,Lightning,5301100,0,0,0,0,0,0
30110800,Rift Shield,Magic,5301100,0,0,0,0,0,0
30111200,Rift Shield,Occult,5301100,0,0,0,0,0,0
30111000,Rift Shield,Poison,106000|5301100,0,0,66,0,0,0
30110300,Rift Shield,Quality,5301100,0,0,0,0,0,0
30110700,Rift Shield,Sacred,5301100,0,0,0,0,0,0
30110000,Rift Shield,Standard,5301100,0,0,0,0,0,0
11130000,Ringed Finger,Standard,,0,0,0,0,0,0
14050000,Ripple Blade,Standard,,0,0,0,0,0,0
18060000,Ripple Crescent Halberd,Standard,,0,0,0,0,0,0
9040000,Rivers of Blood,Standard,6401,50,0,0,0,0,0
30091100,Riveted Wooden Shield,Blood,105000,57,0,0,0,0,0
30090900,Riveted Wooden Shield,Cold,107500,0,66,0,0,0,0
30090400,Riveted Wooden Shield,Fire,,0,0,0,0,0,0
30090500,Riveted Wooden Shield,Flame Art,,0,0,0,0,0,0
30090100,Riveted Wooden Shield,Heavy,,0,0,0,0,0,0
30090200,Riveted Wooden Shield,Keen,,0,0,0,0,0,0
30090600,Riveted Wooden Shield,Lightning,,0,0,0,0,0,0
30090800,Riveted Wooden Shield,Magic,,0,0,0,0,0,0
30091200,Riveted Wooden Shield,Occult,,0,0,0,0,0,0
30091000,Riveted Wooden Shield,Poison,106000,0,0,66,0,0,0
30090300,Riveted Wooden Shield,Quality,,0,0,0,0,0,0
30090700,Riveted Wooden Shield,Sacred,,0,0,0,0,0,0
30090000,Riveted Wooden Shield,Standard,,0,0,0,0,0,0
5031100,Rogier's Blood Rapier,Blood,105000,57,0,0,0,0,0
5030900,Rogier's Cold Rapier,Cold,107500,0,66,0,0,0,0
5030400,Rogier's Fire Rapier,Fire,,0,0,0,0,0,0
5030500,Rogier's Flame Art Rapier,Flame Art,,0,0,0,0,0,0
5030100,Rogier's Heavy Rapier,Heavy,,0,0,0,0,0,0
5030200,Rogier's Keen Rapier,Keen,,0,0,0,0,0,0
5030600,Rogier's Lightning Rapier,Lightning,,0,0,0,0,0,0
5030800,Rogier's Magic Rapier,Magic,,0,0,0,0,0,0
5031200,Rogier's Occult Rapier,Occult,,0,0,0,0,0,0
5031000,Rogier's Poison Rapier,Poison,106000,0,0,66,0,0,0
5030300,Rogier's Quality Rapier,Quality,,0,0,0,0,0,0
5030000,Rogier's Rapier,Standard,,0,0,0,0,0,0
5030700,Rogier's Sacred Rapier,Sacred,,0,0,0,0,0,0
14120000,Rosus' Axe,Standard,,0,0,0,0,0,0
12211100,Rotten Battle Hammer,Blood,105100|6603,69,0,65,0,0,0
12210900,Rotten Battle Hammer,Cold,6603|107600,0,80,65,0,0,0
12210400,Rotten Battle Hammer,Fire,6603,0,0,65,0,0,0
12210500,Rotten Battle Hammer,Flame Art,6603,0,0,65,0,0,0
12210100,Rotten Battle Hammer,Heavy,6603,0,0,65,0,0,0
12210200,Rotten Battle Hammer,Keen,6603,0,0,65,0,0,0
12210600,Rotten Battle Hammer,Lightning,6603,0,0,65,0,0,0
12210800,Rotten Battle Hammer,Magic,6603,0,0,65,0,0,0
12211200,Rotten Battle Hammer,Occult,6603,0,0,65,0,0,0
12211000,Rotten Battle Hammer,Poison,6603|106100,0,0,145,0,0,0
12210300,Rotten Battle Hammer,Quality,6603,0,0,65,0,0,0
12210700,Rotten Battle Hammer,Sacred,6603,0,0,65,0,0,0
12210000,Rotten Battle Hammer,Standard,6603,0,0,65,0,0,0
16160000,Rotten Crystal Spear,Standard,6601,0,0,55,0,0,0
33270000,Rotten Crystal Staff,Standard,6600|1914,0,0,50,0,0,0
2260000,Rotten Crystal Sword,Standard,6600,0,0,50,0,0,0
23151100,Rotten Greataxe,Blood,105200|6603,83,0,65,0,0,0
23150900,Rotten Greataxe,Cold,6603|107700,0,96,65,0,0,0
23150400,Rotten Greataxe,Fire,6603,0,0,65,0,0,0
23150500,Rotten Greataxe,Flame Art,6603,0,0,65,0,0,0
23150100,Rotten Greataxe,Heavy,6603,0,0,65,0,0,0
23150200,Rotten Greataxe,Keen,6603,0,0,65,0,0,0
23150600,Rotten Greataxe,Lightning,6603,0,0,65,0,0,0
23150800,Rotten Greataxe,Magic,6603,0,0,65,0,0,0
23151200,Rotten Greataxe,Occult,6603,0,0,65,0,0,0
23151000,Rotten Greataxe,Poison,6603|106200,0,0,161,0,0,0
23150300,Rotten Greataxe,Quality,6603,0,0,65,0,0,0
23150700,Rotten Greataxe,Sacred,6603,0,0,65,0,0,0
23150000,Rotten Greataxe,Standard,6603,0,0,65,0,0,0
23140000,Rotten Staff,Standard,6605,0,0,75,0,0,0
31071100,Round Shield,Blood,105000,57,0,0,0,0,0
31070900,Round Shield,Cold,107500,0,66,0,0,0,0
31070400,Round Shield,Fire,,0,0,0,0,0,0
31070500,Round Shield,Flame Art,,0,0,0,0,0,0
31070100,Round Shield,Heavy,,0,0,0,0,0,0
31070200,Round Shield,Keen,,0,0,0,0,0,0
31070600,Round Shield,Lightning,,0,0,0,0,0,0
31070800,Round Shield,Magic,,0,0,0,0,0,0
31071200,Round Shield,Occult,,0,0,0,0,0,0
31071000,Round Shield,Poison,106000,0,0,66,0,0,0
31070300,Round Shield,Quality,,0,0,0,0,0,0
31070700,Round Shield,Sacred,,0,0,0,0,0,0
31070000,Round Shield,Standard,,0,0,0,0,0,0
4060000,Royal Greatsword,Standard,,0,0,0,0,0,0
4080000,Ruins Greatsword,Standard,,0,0,0,0,0,0
15061100,Rusted Anchor,Blood,105100,69,0,0,0,0,0
15060900,Rusted Anchor,Cold,107600,0,80,0,0,0,0
15060400,Rusted Anchor,Fire,,0,0,0,0,0,0
15060500,Rusted Anchor,Flame Art,,0,0,0,0,0,0
15060100,Rusted Anchor,Heavy,,0,0,0,0,0,0
15060200,Rusted Anchor,Keen,,0,0,0,0,0,0
15060600,Rusted Anchor,Lightning,,0,0,0,0,0,0
15060800,Rusted Anchor,Magic,,0,0,0,0,0,0
15061200,Rusted Anchor,Occult,,0,0,0,0,0,0
15061000,Rusted Anchor,Poison,106100,0,0,80,0,0,0
15060300,Rusted Anchor,Quality,,0,0,0,0,0,0
15060700,Rusted Anchor,Sacred,,0,0,0,0,0,0
15060000,Rusted Anchor,Standard,,0,0,0,0,0,0
3100000,Sacred Relic Sword,Standard,,0,0,0,0,0,0
14111100,Sacrificial Axe,Blood,105000|5141100,57,0,0,0,0,0
14110900,Sacrificial Axe,Cold,107500|5141100,0,66,0,0,0,0
14110400,Sacrificial Axe,Fire,5141100,0,0,0,0,0,0
14110500,Sacrificial Axe,Flame Art,5141100,0,0,0,0,0,0
14110100,Sacrificial Axe,Heavy,5141100,0,0,0,0,0,0
14110200,Sacrificial Axe,Keen,5141100,0,0,0,0,0,0
14110600,Sacrificial Axe,Lightning,5141100,0,0,0,0,0,0
14110800,Sacrificial Axe,Magic,5141100,0,0,0,0,0,0
