record_id,aow_id,aow_name,sheet_row,source_kind,source_param_ids,effect_id,effect_name,parent_effect_id,link_kind,role,activation_action_id,activation_timing,hand_variant,is_canonical,is_supported,reason,duration_seconds,physical_attack_power,magic_attack_power,fire_attack_power,lightning_attack_power,holy_attack_power,bleed_buildup,frost_buildup,poison_buildup,scarlet_rot_buildup,sleep_buildup,madness_buildup,death_buildup,uses_status_correction,uses_attack_correction
838,650,Barbaric Roar,569,attack_param,300900959,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
839,650,Barbaric Roar,570,attack_param,300900956,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
840,650,Barbaric Roar,571,attack_param,300900957,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
841,650,Barbaric Roar,572,attack_param,300900963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
842,650,Barbaric Roar,573,attack_param,300900964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
843,650,Barbaric Roar,574,attack_param,300900965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
844,650,Barbaric Roar,575,attack_param,300900960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
845,650,Barbaric Roar,576,attack_param,300900961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
846,650,Barbaric Roar,577,attack_param,300900962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
847,650,Barbaric Roar,578,attack_param,300900968,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
848,650,Barbaric Roar,579,attack_param,300900969,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
849,650,Barbaric Roar,580,attack_param,300900966,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
850,650,Barbaric Roar,581,attack_param,300900967,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
851,650,Barbaric Roar,582,attack_param,300000953,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
852,650,Barbaric Roar,583,attack_param,300000954,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
853,650,Barbaric Roar,584,attack_param,300000955,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
854,650,Barbaric Roar,585,attack_param,300000950,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
855,650,Barbaric Roar,586,attack_param,300000951,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
856,650,Barbaric Roar,587,attack_param,300000952,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
857,650,Barbaric Roar,588,attack_param,300000958,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
858,650,Barbaric Roar,589,attack_param,300000959,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
859,650,Barbaric Roar,590,attack_param,300000956,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
860,650,Barbaric Roar,591,attack_param,300000957,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
861,650,Barbaric Roar,592,attack_param,300000963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
862,650,Barbaric Roar,593,attack_param,300000964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
863,650,Barbaric Roar,594,attack_param,300000965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
864,650,Barbaric Roar,595,attack_param,300000960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
865,650,Barbaric Roar,596,attack_param,300000961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
866,650,Barbaric Roar,597,attack_param,300000962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
867,650,Barbaric Roar,598,attack_param,300000968,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
868,650,Barbaric Roar,599,attack_param,300000969,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
869,650,Barbaric Roar,600,attack_param,300000966,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
870,650,Barbaric Roar,601,attack_param,300000967,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
871,650,Barbaric Roar,602,attack_param,301000953,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
872,650,Barbaric Roar,603,attack_param,301000954,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
873,650,Barbaric Roar,604,attack_param,301000955,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
874,650,Barbaric Roar,605,attack_param,301000950,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
875,650,Barbaric Roar,606,attack_param,301000951,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
876,650,Barbaric Roar,607,attack_param,301000952,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
877,650,Barbaric Roar,608,attack_param,301000958,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
878,650,Barbaric Roar,609,attack_param,301000956,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
879,650,Barbaric Roar,610,attack_param,301000963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
880,650,Barbaric Roar,611,attack_param,301000964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
881,650,Barbaric Roar,612,attack_param,301000965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
882,650,Barbaric Roar,613,attack_param,301000960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
883,650,Barbaric Roar,614,attack_param,301000961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
884,650,Barbaric Roar,615,attack_param,301000962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
885,650,Barbaric Roar,616,attack_param,301000968,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
886,650,Barbaric Roar,617,attack_param,301000966,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
887,650,Barbaric Roar,618,attack_param,301400953,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
888,650,Barbaric Roar,619,attack_param,301400954,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
889,650,Barbaric Roar,620,attack_param,301400955,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
890,650,Barbaric Roar,621,attack_param,301400950,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
891,650,Barbaric Roar,622,attack_param,301400951,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
892,650,Barbaric Roar,623,attack_param,301400952,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
893,650,Barbaric Roar,624,attack_param,301400958,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
894,650,Barbaric Roar,625,attack_param,301400959,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
895,650,Barbaric Roar,626,attack_param,301400956,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
896,650,Barbaric Roar,627,attack_param,301400957,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
897,650,Barbaric Roar,628,attack_param,301400963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
898,650,Barbaric Roar,629,attack_param,301400964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
899,650,Barbaric Roar,630,attack_param,301400965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
900,650,Barbaric Roar,631,attack_param,301400960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
901,650,Barbaric Roar,632,attack_param,301400961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
902,650,Barbaric Roar,633,attack_param,301400962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
903,650,Barbaric Roar,634,attack_param,301400968,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
904,650,Barbaric Roar,635,attack_param,301400969,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
905,650,Barbaric Roar,636,attack_param,301400966,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
906,650,Barbaric Roar,637,attack_param,301400967,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
907,650,Barbaric Roar,638,attack_param,301500953,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
908,650,Barbaric Roar,639,attack_param,301500954,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
909,650,Barbaric Roar,640,attack_param,301500955,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
910,650,Barbaric Roar,641,attack_param,301500950,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
911,650,Barbaric Roar,642,attack_param,301500951,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
912,650,Barbaric Roar,643,attack_param,301500952,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
913,650,Barbaric Roar,644,attack_param,301500958,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
914,650,Barbaric Roar,645,attack_param,301500956,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
915,650,Barbaric Roar,646,attack_param,301500963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
916,650,Barbaric Roar,647,attack_param,301500964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
917,650,Barbaric Roar,648,attack_param,301500965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
918,650,Barbaric Roar,649,attack_param,301500960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
919,650,Barbaric Roar,650,attack_param,301500961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
920,650,Barbaric Roar,651,attack_param,301500962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
921,650,Barbaric Roar,652,attack_param,301500968,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
922,650,Barbaric Roar,653,attack_param,301500966,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
923,650,Barbaric Roar,654,attack_param,301100953,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
924,650,Barbaric Roar,655,attack_param,301100954,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
925,650,Barbaric Roar,656,attack_param,301100955,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
926,650,Barbaric Roar,657,attack_param,301100950,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
927,650,Barbaric Roar,658,attack_param,301100951,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
928,650,Barbaric Roar,659,attack_param,301100952,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
929,650,Barbaric Roar,660,attack_param,301100958,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
930,650,Barbaric Roar,661,attack_param,301100959,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
931,650,Barbaric Roar,662,attack_param,301100956,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
932,650,Barbaric Roar,663,attack_param,301100957,6906,AccumuVal [14],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
933,650,Barbaric Roar,664,attack_param,301100963,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
934,650,Barbaric Roar,665,attack_param,301100964,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
935,650,Barbaric Roar,666,attack_param,301100965,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
936,650,Barbaric Roar,667,attack_param,301100960,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
937,650,Barbaric Roar,668,attack_param,301100961,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
938,650,Barbaric Roar,669,attack_param,301100962,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
939,650,Barbaric Roar,670,attack_param,301100968,6903,AccumuVal [8],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
940,650,Barbaric Roar,671,attack_param,301100969,6904,AccumuVal [10],0,direct,self_mechanic,,on_hit,,,1,effect targets the attacker/self and is not target buildup,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0
